#1	
double data1(17521,2)	# Comment
28297800	15721
28299600	15722
28301400	15723
28303200	15724
28305000	15725
28306800	15726
28308600	15727
28310400	15728
28312200	15729
28314000	15730
28315800	15731
28317600	15732
28319400	15733
28321200	15734
28323000	15735
28324800	15736
28326600	15737
28328400	15738
28330200	15739
28332000	15740
28333800	15741
28335600	15742
28337400	15743
28339200	15744
28341000	15745
28342800	15746
28344600	15747
28346400	15748
28348200	15749
28350000	15750
28351800	15751
28353600	15752
28355400	15753
28357200	15754
28359000	15755
28360800	15756
28362600	15757
28364400	15758
28366200	15759
28368000	15760
28369800	15761
28371600	15762
28373400	15763
28375200	15764
28377000	15765
28378800	15766
28380600	15767
28382400	15768
28384200	15769
28386000	15770
28387800	15771
28389600	15772
28391400	15773
28393200	15774
28395000	15775
28396800	15776
28398600	15777
28400400	15778
28402200	15779
28404000	15780
28405800	15781
28407600	15782
28409400	15783
28411200	15784
28413000	15785
28414800	15786
28416600	15787
28418400	15788
28420200	15789
28422000	15790
28423800	15791
28425600	15792
28427400	15793
28429200	15794
28431000	15795
28432800	15796
28434600	15797
28436400	15798
28438200	15799
28440000	15800
28441800	15801
28443600	15802
28445400	15803
28447200	15804
28449000	15805
28450800	15806
28452600	15807
28454400	15808
28456200	15809
28458000	15810
28459800	15811
28461600	15812
28463400	15813
28465200	15814
28467000	15815
28468800	15816
28470600	15817
28472400	15818
28474200	15819
28476000	15820
28477800	15821
28479600	15822
28481400	15823
28483200	15824
28485000	15825
28486800	15826
28488600	15827
28490400	15828
28492200	15829
28494000	15830
28495800	15831
28497600	15832
28499400	15833
28501200	15834
28503000	15835
28504800	15836
28506600	15837
28508400	15838
28510200	15839
28512000	15840
28513800	15841
28515600	15842
28517400	15843
28519200	15844
28521000	15845
28522800	15846
28524600	15847
28526400	15848
28528200	15849
28530000	15850
28531800	15851
28533600	15852
28535400	15853
28537200	15854
28539000	15855
28540800	15856
28542600	15857
28544400	15858
28546200	15859
28548000	15860
28549800	15861
28551600	15862
28553400	15863
28555200	15864
28557000	15865
28558800	15866
28560600	15867
28562400	15868
28564200	15869
28566000	15870
28567800	15871
28569600	15872
28571400	15873
28573200	15874
28575000	15875
28576800	15876
28578600	15877
28580400	15878
28582200	15879
28584000	15880
28585800	15881
28587600	15882
28589400	15883
28591200	15884
28593000	15885
28594800	15886
28596600	15887
28598400	15888
28600200	15889
28602000	15890
28603800	15891
28605600	15892
28607400	15893
28609200	15894
28611000	15895
28612800	15896
28614600	15897
28616400	15898
28618200	15899
28620000	15900
28621800	15901
28623600	15902
28625400	15903
28627200	15904
28629000	15905
28630800	15906
28632600	15907
28634400	15908
28636200	15909
28638000	15910
28639800	15911
28641600	15912
28643400	15913
28645200	15914
28647000	15915
28648800	15916
28650600	15917
28652400	15918
28654200	15919
28656000	15920
28657800	15921
28659600	15922
28661400	15923
28663200	15924
28665000	15925
28666800	15926
28668600	15927
28670400	15928
28672200	15929
28674000	15930
28675800	15931
28677600	15932
28679400	15933
28681200	15934
28683000	15935
28684800	15936
28686600	15937
28688400	15938
28690200	15939
28692000	15940
28693800	15941
28695600	15942
28697400	15943
28699200	15944
28701000	15945
28702800	15946
28704600	15947
28706400	15948
28708200	15949
28710000	15950
28711800	15951
28713600	15952
28715400	15953
28717200	15954
28719000	15955
28720800	15956
28722600	15957
28724400	15958
28726200	15959
28728000	15960
28729800	15961
28731600	15962
28733400	15963
28735200	15964
28737000	15965
28738800	15966
28740600	15967
28742400	15968
28744200	15969
28746000	15970
28747800	15971
28749600	15972
28751400	15973
28753200	15974
28755000	15975
28756800	15976
28758600	15977
28760400	15978
28762200	15979
28764000	15980
28765800	15981
28767600	15982
28769400	15983
28771200	15984
28773000	15985
28774800	15986
28776600	15987
28778400	15988
28780200	15989
28782000	15990
28783800	15991
28785600	15992
28787400	15993
28789200	15994
28791000	15995
28792800	15996
28794600	15997
28796400	15998
28798200	15999
28800000	16000
28801800	16001
28803600	16002
28805400	16003
28807200	16004
28809000	16005
28810800	16006
28812600	16007
28814400	16008
28816200	16009
28818000	16010
28819800	16011
28821600	16012
28823400	16013
28825200	16014
28827000	16015
28828800	16016
28830600	16017
28832400	16018
28834200	16019
28836000	16020
28837800	16021
28839600	16022
28841400	16023
28843200	16024
28845000	16025
28846800	16026
28848600	16027
28850400	16028
28852200	16029
28854000	16030
28855800	16031
28857600	16032
28859400	16033
28861200	16034
28863000	16035
28864800	16036
28866600	16037
28868400	16038
28870200	16039
28872000	16040
28873800	16041
28875600	16042
28877400	16043
28879200	16044
28881000	16045
28882800	16046
28884600	16047
28886400	16048
28888200	16049
28890000	16050
28891800	16051
28893600	16052
28895400	16053
28897200	16054
28899000	16055
28900800	16056
28902600	16057
28904400	16058
28906200	16059
28908000	16060
28909800	16061
28911600	16062
28913400	16063
28915200	16064
28917000	16065
28918800	16066
28920600	16067
28922400	16068
28924200	16069
28926000	16070
28927800	16071
28929600	16072
28931400	16073
28933200	16074
28935000	16075
28936800	16076
28938600	16077
28940400	16078
28942200	16079
28944000	16080
28945800	16081
28947600	16082
28949400	16083
28951200	16084
28953000	16085
28954800	16086
28956600	16087
28958400	16088
28960200	16089
28962000	16090
28963800	16091
28965600	16092
28967400	16093
28969200	16094
28971000	16095
28972800	16096
28974600	16097
28976400	16098
28978200	16099
28980000	16100
28981800	16101
28983600	16102
28985400	16103
28987200	16104
28989000	16105
28990800	16106
28992600	16107
28994400	16108
28996200	16109
28998000	16110
28999800	16111
29001600	16112
29003400	16113
29005200	16114
29007000	16115
29008800	16116
29010600	16117
29012400	16118
29014200	16119
29016000	16120
29017800	16121
29019600	16122
29021400	16123
29023200	16124
29025000	16125
29026800	16126
29028600	16127
29030400	16128
29032200	16129
29034000	16130
29035800	16131
29037600	16132
29039400	16133
29041200	16134
29043000	16135
29044800	16136
29046600	16137
29048400	16138
29050200	16139
29052000	16140
29053800	16141
29055600	16142
29057400	16143
29059200	16144
29061000	16145
29062800	16146
29064600	16147
29066400	16148
29068200	16149
29070000	16150
29071800	16151
29073600	16152
29075400	16153
29077200	16154
29079000	16155
29080800	16156
29082600	16157
29084400	16158
29086200	16159
29088000	16160
29089800	16161
29091600	16162
29093400	16163
29095200	16164
29097000	16165
29098800	16166
29100600	16167
29102400	16168
29104200	16169
29106000	16170
29107800	16171
29109600	16172
29111400	16173
29113200	16174
29115000	16175
29116800	16176
29118600	16177
29120400	16178
29122200	16179
29124000	16180
29125800	16181
29127600	16182
29129400	16183
29131200	16184
29133000	16185
29134800	16186
29136600	16187
29138400	16188
29140200	16189
29142000	16190
29143800	16191
29145600	16192
29147400	16193
29149200	16194
29151000	16195
29152800	16196
29154600	16197
29156400	16198
29158200	16199
29160000	16200
29161800	16201
29163600	16202
29165400	16203
29167200	16204
29169000	16205
29170800	16206
29172600	16207
29174400	16208
29176200	16209
29178000	16210
29179800	16211
29181600	16212
29183400	16213
29185200	16214
29187000	16215
29188800	16216
29190600	16217
29192400	16218
29194200	16219
29196000	16220
29197800	16221
29199600	16222
29201400	16223
29203200	16224
29205000	16225
29206800	16226
29208600	16227
29210400	16228
29212200	16229
29214000	16230
29215800	16231
29217600	16232
29219400	16233
29221200	16234
29223000	16235
29224800	16236
29226600	16237
29228400	16238
29230200	16239
29232000	16240
29233800	16241
29235600	16242
29237400	16243
29239200	16244
29241000	16245
29242800	16246
29244600	16247
29246400	16248
29248200	16249
29250000	16250
29251800	16251
29253600	16252
29255400	16253
29257200	16254
29259000	16255
29260800	16256
29262600	16257
29264400	16258
29266200	16259
29268000	16260
29269800	16261
29271600	16262
29273400	16263
29275200	16264
29277000	16265
29278800	16266
29280600	16267
29282400	16268
29284200	16269
29286000	16270
29287800	16271
29289600	16272
29291400	16273
29293200	16274
29295000	16275
29296800	16276
29298600	16277
29300400	16278
29302200	16279
29304000	16280
29305800	16281
29307600	16282
29309400	16283
29311200	16284
29313000	16285
29314800	16286
29316600	16287
29318400	16288
29320200	16289
29322000	16290
29323800	16291
29325600	16292
29327400	16293
29329200	16294
29331000	16295
29332800	16296
29334600	16297
29336400	16298
29338200	16299
29340000	16300
29341800	16301
29343600	16302
29345400	16303
29347200	16304
29349000	16305
29350800	16306
29352600	16307
29354400	16308
29356200	16309
29358000	16310
29359800	16311
29361600	16312
29363400	16313
29365200	16314
29367000	16315
29368800	16316
29370600	16317
29372400	16318
29374200	16319
29376000	16320
29377800	16321
29379600	16322
29381400	16323
29383200	16324
29385000	16325
29386800	16326
29388600	16327
29390400	16328
29392200	16329
29394000	16330
29395800	16331
29397600	16332
29399400	16333
29401200	16334
29403000	16335
29404800	16336
29406600	16337
29408400	16338
29410200	16339
29412000	16340
29413800	16341
29415600	16342
29417400	16343
29419200	16344
29421000	16345
29422800	16346
29424600	16347
29426400	16348
29428200	16349
29430000	16350
29431800	16351
29433600	16352
29435400	16353
29437200	16354
29439000	16355
29440800	16356
29442600	16357
29444400	16358
29446200	16359
29448000	16360
29449800	16361
29451600	16362
29453400	16363
29455200	16364
29457000	16365
29458800	16366
29460600	16367
29462400	16368
29464200	16369
29466000	16370
29467800	16371
29469600	16372
29471400	16373
29473200	16374
29475000	16375
29476800	16376
29478600	16377
29480400	16378
29482200	16379
29484000	16380
29485800	16381
29487600	16382
29489400	16383
29491200	16384
29493000	16385
29494800	16386
29496600	16387
29498400	16388
29500200	16389
29502000	16390
29503800	16391
29505600	16392
29507400	16393
29509200	16394
29511000	16395
29512800	16396
29514600	16397
29516400	16398
29518200	16399
29520000	16400
29521800	16401
29523600	16402
29525400	16403
29527200	16404
29529000	16405
29530800	16406
29532600	16407
29534400	16408
29536200	16409
29538000	16410
29539800	16411
29541600	16412
29543400	16413
29545200	16414
29547000	16415
29548800	16416
29550600	16417
29552400	16418
29554200	16419
29556000	16420
29557800	16421
29559600	16422
29561400	16423
29563200	16424
29565000	16425
29566800	16426
29568600	16427
29570400	16428
29572200	16429
29574000	16430
29575800	16431
29577600	16432
29579400	16433
29581200	16434
29583000	16435
29584800	16436
29586600	16437
29588400	16438
29590200	16439
29592000	16440
29593800	16441
29595600	16442
29597400	16443
29599200	16444
29601000	16445
29602800	16446
29604600	16447
29606400	16448
29608200	16449
29610000	16450
29611800	16451
29613600	16452
29615400	16453
29617200	16454
29619000	16455
29620800	16456
29622600	16457
29624400	16458
29626200	16459
29628000	16460
29629800	16461
29631600	16462
29633400	16463
29635200	16464
29637000	16465
29638800	16466
29640600	16467
29642400	16468
29644200	16469
29646000	16470
29647800	16471
29649600	16472
29651400	16473
29653200	16474
29655000	16475
29656800	16476
29658600	16477
29660400	16478
29662200	16479
29664000	16480
29665800	16481
29667600	16482
29669400	16483
29671200	16484
29673000	16485
29674800	16486
29676600	16487
29678400	16488
29680200	16489
29682000	16490
29683800	16491
29685600	16492
29687400	16493
29689200	16494
29691000	16495
29692800	16496
29694600	16497
29696400	16498
29698200	16499
29700000	16500
29701800	16501
29703600	16502
29705400	16503
29707200	16504
29709000	16505
29710800	16506
29712600	16507
29714400	16508
29716200	16509
29718000	16510
29719800	16511
29721600	16512
29723400	16513
29725200	16514
29727000	16515
29728800	16516
29730600	16517
29732400	16518
29734200	16519
29736000	16520
29737800	16521
29739600	16522
29741400	16523
29743200	16524
29745000	16525
29746800	16526
29748600	16527
29750400	16528
29752200	16529
29754000	16530
29755800	16531
29757600	16532
29759400	16533
29761200	16534
29763000	16535
29764800	16536
